Dataseed	exec_aggr_points	exec_length	exec_n_desired_attributes	exec_n_desired_features	exec_convert_to_class_ttest	exec_dataset_params	use_training_form	canonical_features	ontology	# insts (TRAIN)	# insts (TEST)	T,(nothing, 3, 0.02, 0.001, false)train_cor	T,(nothing, 3, 0.02, 0.001, false)train_MAE	T,(nothing, 3, 0.02, 0.001, false)train_RMSE	T,(nothing, 3, 0.02, 0.001, false)cor	T,(nothing, 3, 0.02, 0.001, false)MAE	T,(nothing, 3, 0.02, 0.001, false)RMSE	T,(nothing, 3, 0.02, 0.001, false)n_nodes	T,(nothing, 3, 0.02, 0.001, false)n_leaves	T,(nothing, 3, 0.02, 0.001, false)height	T,(nothing, 3, 0.02, 0.001, false)modal_height	T,(nothing, 3, 0.02, 0.001, false)t	T,(nothing, 3, 0.02, 0.001, false)hash	RF,(half_f, 50, 0.7, identity, nothing, false)train_cor	RF,(half_f, 50, 0.7, identity, nothing, false)train_MAE	RF,(half_f, 50, 0.7, identity, nothing, false)train_RMSE	RF,(half_f, 50, 0.7, identity, nothing, false)cor	RF,(half_f, 50, 0.7, identity, nothing, false)MAE	RF,(half_f, 50, 0.7, identity, nothing, false)RMSE	RF,(half_f, 50, 0.7, identity, nothing, false)oob_error	RF,(half_f, 50, 0.7, identity, nothing, false)n_trees	RF,(half_f, 50, 0.7, identity, nothing, false)n_nodes	RF,(half_f, 50, 0.7, identity, nothing, false)σ² train_cor	RF,(half_f, 50, 0.7, identity, nothing, false)σ² train_MAE	RF,(half_f, 50, 0.7, identity, nothing, false)σ² train_RMSE	RF,(half_f, 50, 0.7, identity, nothing, false)σ² cor	RF,(half_f, 50, 0.7, identity, nothing, false)σ² MAE	RF,(half_f, 50, 0.7, identity, nothing, false)σ² RMSE	RF,(half_f, 50, 0.7, identity, nothing, false)σ² oob_error	RF,(half_f, 50, 0.7, identity, nothing, false)σ² n_trees	RF,(half_f, 50, 0.7, identity, nothing, false)σ² n_nodes	RF,(half_f, 50, 0.7, identity, nothing, false)t	RF,(half_f, 50, 0.7, identity, nothing, false)hash	
4	20	2/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9590910261894509	2.304273504273504	3.7415431708247455	0.011951186989435656	9.57051282051282	12.427493988636922	87	44	9	9	6.403	4cacf5403ddd88d86d20fd27a51fe557b9e3eae69479262c028535baa58ad7ca	0.9649603337599123	5.94770811965812	7.090917768083512	0.04974758238053474	6.450694871794871	7.834830743125247	NaN	5000.0	439360.0	0.9649603337599123	5.94770811965812	7.090917768083512	0.05064948939085158	0.27126196707758093	0.2733181624978996	NaN	0.0	39880.0	462.545	("23d5291777a9a770501b11c995b490b8d673c9613728f564746c5f9731f84037", "79bd9da92c163d26f1de7ebc5de42087b1cf79bef4d3155be6a98aad1d81b3e2", "bb57e2030f88c03f70de6e2fe6c29f9ba71776cb926342e198aa60f08ae4c7be", "8a516b0db9534f4de555f120ec10aa23ebeee88d6376e2c1a3f7eb8ab237795e", "c3d0daea6098b76290bac97a484dd4732b1cab33fc4cd8779ca36e8a271d454a")	
5	20	2/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9628936367474856	2.1702991452991456	3.221489011775681	-0.11065354457773716	17.78076923076923	21.08081012569383	89	45	12	11	15.704	179eeb05e82ac9392b4f818cb6c1bbe056203561e91d3e08d479130489aaa771	0.9593132254529871	5.289471550671552	6.534707197478562	0.24675012797356385	13.759082051282054	15.405854743872197	NaN	5000.0	439680.0	0.9593132254529871	5.289471550671552	6.534707197478562	0.014194407125657935	0.03358829319526595	0.03548853261884981	NaN	0.0	57720.0	521.67	("f15342f0652711971ff7e3b2a988358d37bef5c1a46f7b498a9aca899dde5829", "14e92334a030e7acee746e3e18adf86e37f36f2881d8632d2512650a6b706f72", "b7ceb7c31bb1c2ea1011d82c7da7592d6b01eb0f4eeb051b02dc29775ebdf659", "be057a44408f90b69d1632b0fec33310dde7ee56f80fb5544e9b92dda5595ac9", "19726d70b3f9f34bc657a9087ed4b861ca495f0334d0749faafcd877316630ec")	
6	20	2/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9708050682943593	1.935042735042735	2.905730412610439	-0.1427931361963369	18.87948717948718	22.23715176913219	87	44	12	10	9.983	5c91862548d677f086b3e7e31e450286758fad67246bd6a4918000ba6214e817	0.9610007746377495	5.301779304029304	6.543701509075234	0.040056364984993396	12.281444322344322	14.907017592937157	NaN	5000.0	439760.0	0.9610007746377495	5.301779304029304	6.543701509075234	0.030109304335384245	0.1139628777734173	0.09989047411511137	NaN	0.0	43480.0	518.117	("04d77a0a132e1e8cac7d5d0e9db9c7a3c7a1bb224945282635dcdc04fd0ba197", "e26e0f83f0d4207329f6b84b650a979eb960be885cc466db97445cfa6a8bf7ab", "f8ad996f9c9cee6adec07435a7ffe2002445dcc4b9cc3b3dbcc9758eaa07c0b0", "1a9c2668df0b21785a45cf8472f810cdef25b8ff7e21fe4b95751f21af53ef02", "9490079ed49ecc04b7ef47a12769c65d5c09e4a7f79f298d224fdce90b71110e")	
7	20	2/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9688218633990584	2.1777777777777776	3.029625798449782	-0.20307939545813183	15.845512820512822	19.577696133545334	83	42	11	10	13.488	3fec994c506ec2cde5ebe6ab67ed7890db2b34526c256a91176bf00c659109c9	0.9592967896592011	5.403918376068376	6.653579139469196	-0.2059285264845229	12.447507692307692	14.863361180552022	NaN	5000.0	439480.0	0.9592967896592011	5.403918376068376	6.653579139469196	0.004602343937897614	0.05602939847140087	0.025689796215033957	NaN	0.0	160320.0	491.22	("74953608d06b04461d440385da9d88a0bbaf0df5ceec12e5b03e3b6505149c5f", "744e0e44d7187f8e4b432a093be7cda0c0e1b3d81d81dec8d0b7bcb730191322", "8261e9f7226d4f6d4fdd7bc0b2c3a30b6a43ee381d77bfc307bca5c734ac9173", "577fa84013fa3777a213d7c2c03821efc827bb64d9fa8bb2cd6d5715744c6e47", "8a40de851a1a00bb475fa6eddf30a4b9cbfd3c6e38b3a0080f0ecefc41bb17a6")	
1	5	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9439090223075349	2.8777777777777773	4.218143554069141	0.36070148150081954	11.323717948717947	14.614775262825836	85	43	11	9	10.627	862530fb5f1583ba710468e41536b9300a7a5914e51d49179aacacd6f5327deb	0.9505792509018469	5.632817032967034	6.993242952036598	0.26405361898115565	9.212174358974359	10.526219713125533	NaN	5000.0	438200.0	0.9505792509018469	5.632817032967034	6.993242952036598	0.022014401118178914	0.09917978218277454	0.13669497081053839	NaN	0.0	94400.0	187.616	("c941091fd0343ac10bbd4b38b89b44bc4d0fbc43500ee75f6537c8ecbdb61e94", "f78c7db5b192b5ea672959b7b86af878f80767ae4246bcd7e28b341ecea30eaf", "cb4fd83dda419c0685c4673b6ea31df6b8149d49e1ecd1fa402a38c0b35a9242", "67296ae3180f58dae7985c15987d8998e3890b26b41269439638bb55112f3f28", "897c4dbf8ee2846c789205bfe0b6ddde2bfbe844078e7989d58c54294136fef0")	
2	5	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9457937130237807	2.79017094017094	4.108621329688249	0.20525794828894342	9.840384615384615	13.750696563552918	83	42	11	8	8.154	41dd963d4098734a7d6d83d8621b0a1020cfd3a3f59384cd826ef66cba998f37	0.9467788090386543	5.687392246642247	6.910726442121572	0.10424175366241002	10.256930402930404	12.549047482556395	NaN	5000.0	439560.0	0.9467788090386543	5.687392246642247	6.910726442121572	0.013539029255565063	0.02921880967475739	0.06478762244121122	NaN	0.0	79880.0	192.498	("9f5caab5a2a6c460343926fe245eedb7d87c46a2fc2d908b528702dd7ddc4288", "17edeae30c2772f760c482f6a3a39ca354e8e9c2a11a7bb8e1869e6a371f16ed", "6671ae6f6e766cdba62e482e48163208d891caf553c064724c457e7628f6de59", "da4dac985b7c038ddeb06c1b7d11e6695c577f527f1bdb69a09637f0076d547f", "1213684d4480903d37797739ffbf0fe92bc0ea1a5e047dd8630bbf9cf886c955")	
3	5	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9717112985043704	2.3076923076923075	3.015239072887367	0.08898616441313498	10.354487179487181	14.016508505464571	87	44	10	8	6.88	f6b7e4c503ce72c4c87c0807a0c3daf174a3195d4aad1a0cf3dd8671016c9e82	0.9561058434824178	5.4509371794871795	6.780913158188608	-0.05089982932561602	9.698397435897437	11.456643406679854	NaN	5000.0	439640.0	0.9561058434824178	5.4509371794871795	6.780913158188608	0.01432143218266067	0.06214064192965157	0.049437153899046876	NaN	0.0	77480.0	159.728	("0ede2094078e6473d715ea15c4db95688a33b98c10b55c1fd578246589a69d52", "36ce98c5d37bf4447d536c8ed631ba0becd31a42dbf5f85b78032855bc47c0fa", "ffc2edeb04aef4b11564e96efc3f98752eba007d81e7511a3f09c37e71fe226b", "9a28441d5a176f546c16d22d3c7acbfb4542e195bda728f3e0c7991fcee5c6ef", "aa03b78148f440400601a9cd5a11f2bde08b7c743107094ae1d44d88f7ac0510")	
4	5	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9598311437110683	2.649145299145299	3.7082433005492472	-0.19113717831908658	14.453846153846152	17.276362241736315	79	40	9	8	4.798	64fdb3c8ea6fb2fd55d2c436031708c6ca458aab4aebaee4a159eba3d6fcd2da	0.9545483276041654	5.890117094017094	7.02316287172242	-0.2285465447587897	7.318333333333333	9.311719489968436	NaN	5000.0	439040.0	0.9545483276041654	5.890117094017094	7.02316287172242	0.0036850133417215465	0.10307782034845545	0.13516091449372403	NaN	0.0	113480.0	177.482	("456f7cfee153626212598feffa4061cf6742a12538b4acf1e9c19c666d7cb543", "0df9cc45b3e9e00ba60eb55372ea5efa78e09d7667cb1e16d9a4b4dc4c2eefd6", "e1736290f522ce27d094088dd091727b9d2d4c1d8ee4afaf1abc81f49e587fbc", "235f5055430e97317c471a50e1b346d7d64b6fa1e4f8efa05b159fb5048611a7", "f6e26e7ed7cf38d9f419fc9bc90c787e92023a36eea06a3e77cfd4add4155d29")	
5	5	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9550323609675561	2.5666666666666664	3.5392487975956204	0.0831302889524914	15.823717948717949	18.87272457558746	85	43	11	10	6.441	1064639952e4a0b476e8d9d4a9850bd2cb4ce08c8ee7c23b51a76379870b4a4b	0.9516123520924108	5.228436813186813	6.45080331611895	0.20455099953159958	13.652958974358976	15.400035306477406	NaN	5000.0	438560.0	0.9516123520924108	5.228436813186813	6.45080331611895	0.004773879486483468	0.05626417935568666	0.044052808036055324	NaN	0.0	3880.0	177.875	("880d2d3ccb483cbebe6060fbc32eef376d7eae442c5d0fb533a3ed0203c31744", "5fbb2b32159c7034fe126e775669a70d0352ced71fe48609737f20c0bfede806", "d556b3d5afe29d1c5569efbf866cb0915cea21fbb54f133202d0f4ea640021f0", "36c0253debab492c275f8a01a83520460e777a93ee9594bfa560b95da6b1b205", "05cd7ac37700ece70a698ee63316f7502a2485a01eeb2f93144eb7d371117314")	
6	5	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9592113503390998	2.322863247863248	3.424443931402037	0.1994095130068183	14.532692307692304	17.362740402180304	89	45	11	11	4.253	313f25f5508014e9d562630492ecf45eb692666e978ccc69e80591048d28bfa1	0.9516177248789436	5.273717216117216	6.581196525185058	0.0758919973343	12.597758974358976	14.990883653479623	NaN	5000.0	439400.0	0.9516177248789436	5.273717216117216	6.581196525185058	0.009877225803312207	0.06552818379355702	0.06511582347210146	NaN	0.0	213400.0	179.699	("a5e72edb3484c9af1c8e7e67592fce5801e29bf8f6bd3cd516c597c71549e216", "5573519c6d402d822bb94c97b2d4462f875ccaa382ec7f99a54e973ee5b63d1a", "dc5b6e84f39abafc60624677ca2e28c55979fd0114614bc737ffcebf483d2467", "5c2ba043dfc3e9760b93426e031be6e02b572aa292a545af6e523e4d19ec1bcc", "5411617c758c31cb9d646455f0695cf888bbb737c21966fc257d411201aa0838")	
7	5	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9535594056521496	2.666880341880342	3.6831795999940002	0.14302639958442154	12.546153846153848	17.259625086300634	85	43	13	10	8.416	f2436f1071d15b24609ea88991c14cb9bfb36a25ef8ee8fba7da65dbab56ef9f	0.9463303236197682	5.405840537240538	6.662319521820706	-0.052010854577509494	12.29669230769231	14.605307780243049	NaN	5000.0	438840.0	0.9463303236197682	5.405840537240538	6.662319521820706	0.04398459561116656	0.14910898619329474	0.15872307896914079	NaN	0.0	180280.0	187.9	("a1842950a128d913ae31cf8102602252cf0f822c9476cc6f81a0ac71c32821e6", "bb99723fe16835f02a392d8b220425896c8fbee2d6ddd8f06c19f93ce9273436", "91be8faea21e0c7d51c52b1ccef833177e3d2a4db4512491bf5cd29ee5603c5b", "8c43026f61058ea8947aa91c88c8d34551e183f2b7495d300868b9ee2d5cad85", "4d433a83ab22e986817bac48ffd31856af98237807ec44d6f0df2c914ea55d7b")	
1	20	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9606601358876575	2.3204517704517706	3.5477619387600923	0.3017659877368315	9.87087912087912	13.38689895956889	87	44	14	11	85.525	133ab9de92c773dbe23d99ecef17d09f7f636664dc33ad8dbccc0c991ea429bb	0.9590853884408304	5.5764537851037845	7.0566566983691486	0.07288340038757113	9.572805860805861	11.340271313654828	NaN	5000.0	440880.0	0.9590853884408304	5.5764537851037845	7.0566566983691486	0.0486715425522961	0.1262246114213931	0.16549475600784144	NaN	0.0	100720.0	683.302	("b647c3f322d428522765448481f0a9dd3c9161a5dd07c199873f2c6ea8efdb0b", "8332ac36c7b52001bc95a8cace3f77be1be44c8572dc14a930ecee492b836b96", "5c4716ac28c48dc78d7166923f6761518c148de543cf1949b7cd6592bd2a4286", "4b4520cf2b081dde3912066b85d700f411e2426a61c23166da0700d737547ae4", "e14a5b1fa31a2eb631c6d5d67527f13713ed5635a284bc5901bc5013e4b4d5a2")	
2	20	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9572503986647889	2.4166666666666665	3.659418827333946	0.03382567241982472	14.072435897435897	16.826837093797412	85	43	13	11	28.697	2b65d5d20e9c2fdba09771c8722dfdf303224b8b9ac8d70b7352f45336fe1a9f	0.9640021210736025	5.679379242979243	6.969111553029781	-0.029461590322789766	10.283177289377289	12.548749146539908	NaN	5000.0	440880.0	0.9640021210736025	5.679379242979243	6.969111553029781	0.032525781416174696	0.17334549928283038	0.20655744863238146	NaN	0.0	84920.0	539.411	("08ab45a9b3c0f439f3e536dbe7614604cf0e8aa13cab0f7b27b7e3b89e92eacd", "5057d5fdffedff9b1f7f3ad494f6f94885e23effdc67ea3fc00298b444db7bd4", "acf2b7ca489a9ebba4a7644bfbd498bdd44785cdd07394399f926c6ac89f36c9", "6a04f326a8dca6dc01437daa3afd00eea76ccab51aa12083678ccf5206905f39", "4b3d65b4c00db4a77e0281745725ed8f5787430003395dbc72e45512df8e1b75")	
3	20	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9541762406103438	2.5123931623931623	3.8205052916807594	-0.17112102154426742	15.55769230769231	19.034355466739296	89	45	14	13	17.415	4ba1581f4b35ec10a709b48f7d0ecb439fc63608947dd808fdeed95876a56c34	0.9584697262363704	5.664641452991452	6.992140203410692	-0.1041135940970851	9.468766666666667	11.444829442071994	NaN	5000.0	439760.0	0.9584697262363704	5.664641452991452	6.992140203410692	0.012426034533532675	0.07263211854043489	0.05805391666881539	NaN	0.0	81280.0	588.96	("ea9fcbefe1ce3b5f953f2b756e6e8bb537f931795637451e77146e13f390ed28", "0ece07beeb68538a1faf14a89e6324faf9aded23cbf8a570a9e9cec4f80e7879", "f6dc14b6bc8166915b3cbb937c63d929a67912926ba3744ae59eef49eb25ddef", "7c4d4c88cf7d2f0e43134e63794f6194a9452143540d8918e9b3b65c0d8f901a", "06c6eeb3a8e909ceb8db6a70c8c405606e3fdbd2dd044eef4e35d5be30425b92")	
4	20	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9633803641716032	2.5290598290598294	3.5438341783667986	-0.04702711520499467	12.397435897435894	14.196357273225406	85	43	12	11	19.141	1073f195319a244b48997ee31f55bacbb3ddb34083cd0876406f4ecef78d806d	0.9611236469928077	5.865364041514042	7.124412186239466	-0.16068161057436658	6.256528205128205	8.26206658260789	NaN	5000.0	438560.0	0.9611236469928077	5.865364041514042	7.124412186239466	0.008514982324169092	0.22337026425049267	0.07201013667537605	NaN	0.0	55880.0	530.746	("eca8178a5be860f82f74b600566b323e0af0020a92bddb4639e27f4e2659622b", "cabeacf93df028d224d3e7de3fe15d217ccdcd20d37afab352f52ccc53369aef", "356330ee621cc5296e178d480634e9f2dc648a746ae26743f8d0dc9ebda41729", "71c53e10581c65ad06d8061a41a447f3ff6b9d2ce1e3e61d77b3ce5dba3098aa", "bb6ad194e240e27995bfd51706d19b96d8de5ade386bba19de281e86c8ea4670")	
5	20	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9596498931261083	2.3664529914529915	3.3565696520495187	-0.47526344153645994	19.550641025641028	22.975301445154678	85	43	11	9	12.193	801fce2539f08213914a237202980d1fedc0b48e5344119d9a8bbd7bd0e176a9	0.9576511284325344	5.19295811965812	6.546871735377204	-0.2747524889510761	14.747523076923077	16.406785817325414	NaN	5000.0	439000.0	0.9576511284325344	5.19295811965812	6.546871735377204	0.05449653194187177	0.22199529572649662	0.2693217189735723	NaN	0.0	57200.0	560.327	("62de6c09c426da6a481a23ea4c851ab55adc821c9614dde32260aee7897e815b", "4b9ae16525b7174644f83cd81f618646638729a44106ccf58334332f724765bb", "d5b3e5022abd8c54b562d79882921a739203a940880976ccca978f89008adfaf", "b2d446e9c09b78acf3c561a383ffcb2c6edfc31dde3fc7c632a40749efb9a695", "af0932d8e3c4e356501af681c7d739de404ffb9d98966d70ed04007ab450b358")	
6	20	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9660891744281369	2.2326923076923078	3.127883285251201	-0.03565469071030993	14.224358974358976	18.546165544668696	81	41	12	10	9.667	6369ae52d5209859de454b3222aa07d2c7e31997578b0f0577bac48f5dbfc6e4	0.958081985295222	5.2268324786324785	6.583411064845346	-0.22642196390345443	13.0366641025641	15.489045839118413	NaN	5000.0	440000.0	0.958081985295222	5.2268324786324785	6.583411064845346	0.02404449677440861	0.06569206914858734	0.17962366839277874	NaN	0.0	53400.0	530.39	("1538cf497e6beddb4d4104211431b9680a48b058d3ac6c0f4e72c8cfdb4b2f4a", "de3393b07cc2e101e7a277896a3a3cc72d2302badc676e6beeb61fe4e7453644", "4b69a331eafd895b1038f88db6c977de91e4cd87bfe5ac956538278793da8ff3", "cb9d77fc89d504175306fec217283b6557c8c24fd325a9784a77686d54944553", "48f904471613020dc017272fbc7b93589173da37ff60ced251951545456d533d")	
7	20	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9655721746841646	2.111324786324787	3.1809730812425534	-0.06191059159437615	14.96923076923077	19.117481483987326	81	41	12	10	18.326	82f54f21ad896c4a060b3e9c2f019c9160ce902f607dfe7e922afca48d2c9628	0.9598898606407189	5.310489316239317	6.6433031904319275	-0.18042665352690335	12.135366666666666	14.760714484896354	NaN	5000.0	439840.0	0.9598898606407189	5.310489316239317	6.6433031904319275	0.034531888274616375	0.08824441079881597	0.11966536814539153	NaN	0.0	35480.0	505.348	("07f7d845a83e4e1a28fde622ff94363d9ae007b6c607eaf10bdca84f2e965fec", "3221d3765b97304cba51d79a6a5939fab6204ab7008d06270b5670da548a19a7", "cea6a25316727ca752e43404e1c23d0b0d2d930ff05bd0ed3748445ef1b7387d", "0830db9310e601d0d4dafd6fb9d1a1133218d5fdd3eb08329887f0fcd8d3f8e5", "444a57cdd14fca13c40b8a84d3bd93c87be9abb66636c5eec3137dffd4b0c17c")	
1	5	2/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.933060927940066	3.0256410256410255	4.595147942709202	0.03271568195398778	12.753846153846155	15.750116673017862	81	41	12	9	19.118	cd4e4f58fd09dc4efc6787537a1e56c474a0541868e1bc15d52f0b4c12133542	0.9528258090693322	5.5995932234432235	7.078829567038324	-0.06179617508664477	9.951089377289376	11.61134888733352	NaN	5000.0	440080.0	0.9528258090693322	5.5995932234432235	7.078829567038324	0.06951052225426248	0.25178308538857336	0.2379927499290402	NaN	0.0	56720.0	478.819	("269e1d44ba206f6031e9314e7fd1f5dc84f7885363a6ec1c4ebe6b935b86df06", "5be55bcd1eef6ae96269591f72867d07b332a7ec06c126ad2cf110a031ac207a", "cc566d81b14cf26fa254030b35a88f3e2ffeea58c6f502dd29d1c8a3027c0652", "b0162f534c5ccc2b9cd1ead91c8e771e479b5447d70da77ee104a8aec154c665", "0bf2d09a21c9a20f1d0380ae680f9b36f85158b827f6b37ba81987d007b7b9cd")	
2	5	2/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9645437771160744	2.484188034188034	3.3388736009434266	-0.1848376447116228	11.391025641025642	14.016092704489889	81	41	10	8	9.277	efd3e92f60da82d998eda1ebbe44b2c45c703e2307aa01530c3ebf8cd1ae0ce6	0.9554722513076441	5.763933760683761	7.027915473164191	0.11619764440249343	10.595366666666667	12.690858206397415	NaN	5000.0	438640.0	0.9554722513076441	5.763933760683761	7.027915473164191	0.007573556261874589	0.2011530253616041	0.14015504229166878	NaN	0.0	57680.0	438.161	("2e46b7c9d3887fe94123ec6d42e77ca5cdef123a356a8defc7e6ee8169a63f10", "b267e58b3877385bfbb5ce7d433dc2730741c8f7657f9e1e8239aa9350ecc9a5", "f7a4b01e6d9ec37fe399bc023dcd4775166b029446321a1a17b96d75b7eeb4f6", "c9bb247475a332c519c3bfad672526c8a97745aa372679fd499648266343332c", "1858d6b8fd3ac94c02b66d249a76075ffbdc1c7176f9feef3e593fd34bd767ff")	
