Dataseed	exec_aggr_points	exec_length	exec_n_desired_attributes	exec_n_desired_features	exec_convert_to_class_ttest	exec_dataset_params	use_training_form	canonical_features	ontology	# insts (TRAIN)	# insts (TEST)	T,(nothing, 3, 0.02, 0.001, false)train_cor	T,(nothing, 3, 0.02, 0.001, false)train_MAE	T,(nothing, 3, 0.02, 0.001, false)train_RMSE	T,(nothing, 3, 0.02, 0.001, false)cor	T,(nothing, 3, 0.02, 0.001, false)MAE	T,(nothing, 3, 0.02, 0.001, false)RMSE	T,(nothing, 3, 0.02, 0.001, false)n_nodes	T,(nothing, 3, 0.02, 0.001, false)n_leaves	T,(nothing, 3, 0.02, 0.001, false)height	T,(nothing, 3, 0.02, 0.001, false)modal_height	T,(nothing, 3, 0.02, 0.001, false)t	T,(nothing, 3, 0.02, 0.001, false)hash	RF,(half_f, 50, 0.7, identity, nothing, false)train_cor	RF,(half_f, 50, 0.7, identity, nothing, false)train_MAE	RF,(half_f, 50, 0.7, identity, nothing, false)train_RMSE	RF,(half_f, 50, 0.7, identity, nothing, false)cor	RF,(half_f, 50, 0.7, identity, nothing, false)MAE	RF,(half_f, 50, 0.7, identity, nothing, false)RMSE	RF,(half_f, 50, 0.7, identity, nothing, false)oob_error	RF,(half_f, 50, 0.7, identity, nothing, false)n_trees	RF,(half_f, 50, 0.7, identity, nothing, false)n_nodes	RF,(half_f, 50, 0.7, identity, nothing, false)σ² train_cor	RF,(half_f, 50, 0.7, identity, nothing, false)σ² train_MAE	RF,(half_f, 50, 0.7, identity, nothing, false)σ² train_RMSE	RF,(half_f, 50, 0.7, identity, nothing, false)σ² cor	RF,(half_f, 50, 0.7, identity, nothing, false)σ² MAE	RF,(half_f, 50, 0.7, identity, nothing, false)σ² RMSE	RF,(half_f, 50, 0.7, identity, nothing, false)σ² oob_error	RF,(half_f, 50, 0.7, identity, nothing, false)σ² n_trees	RF,(half_f, 50, 0.7, identity, nothing, false)σ² n_nodes	RF,(half_f, 50, 0.7, identity, nothing, false)t	RF,(half_f, 50, 0.7, identity, nothing, false)hash	
4	20	2/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.967485699936454	2.277777777777778	3.342775089524465	0.16242288335168842	8.59551282051282	10.716776826805509	87	44	9	9	5.618	a38c9af940422f149710cd3aefd3a2b0d18747d7d6d525aba69be93a208aec1a	0.9622293690426383	6.033649999999999	7.296362780969297	-0.049726908974566345	6.108138461538461	7.844112246145198	NaN	5000.0	438880.0	0.9622293690426383	6.033649999999999	7.296362780969297	0.01362879461635223	0.06554827024983553	0.11713720272826174	NaN	0.0	72320.0	489.579	("270c81a457548d797cd4530f98be4ab7f68637549f767b104a08958fcf5236a1", "19b4fde4b62ae615ac7707111da83533b8a03b8c57ea189c2df5d4807016471e", "15ac84a772ffcd293f4fc6196f009e86696eb6f48dc46106fd2a3d5e7d8f6d3a", "e4f8dfb255c74d5342b877fdfb656d29a9f86b7353095041f182430c724af1ba", "35532f7ecc43079e1831a377cb5e5a8268b4fe5b33cbb6f6bad961c448c71607")	
5	20	2/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9591282031224937	1.9356837606837602	3.377748959616157	-0.022954088472888705	14.852564102564104	19.112912357969385	89	45	13	12	10.847	774304581f391ea9ac49d1d799ffa3625eb523e556f673b52f4a3c36bf6c836b	0.9614073493210202	5.173261050061049	6.443182760966193	-0.04461168179705029	14.377541025641023	15.983256100150541	NaN	5000.0	440040.0	0.9614073493210202	5.173261050061049	6.443182760966193	0.03943151651176702	0.20071222241946032	0.20204486355838486	NaN	0.0	84280.0	506.372	("f56c316f4d7491a104b4b7249bb7bdc9e25eb3c3b900c0b5d4bafa9ac0988dbf", "2209717db7ef1007709a2603a3ad30aa7020917616d216e11729761c074efaa9", "2e2ccdebcac28c9d24d0dff1320a22c6bae374c19491d9a7f841f4b5f52b49fd", "0b4c241359efb3d772f89b75a15ca1b4e97f3aa00d6322dd0a97f619008c6f48", "e4712c49bb7990bdf5af67939155ed79977dfa9e04c267e36cc9361d12d089fd")	
6	20	2/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9544496155448204	2.34551282051282	3.6144149909073424	0.03087929336741962	16.263461538461538	18.668826855318095	81	41	11	9	17.746	1e63c54e6a4ae531c1e21a56e8117fac59f279f0ad2d59de4f98d3c25a709727	0.9660119931948273	5.360721855921857	6.667622850207252	-0.1451388971108216	12.610746153846156	15.203022213440423	NaN	5000.0	439680.0	0.9660119931948273	5.360721855921857	6.667622850207252	0.03522628082868122	0.19883247595331927	0.11041201223040802	NaN	0.0	35720.0	488.205	("e2ecdae67b0793d85f7884742105cbf9dd4f2837803b43d863d04ea3f2578936", "b61fd29c2b1650b00e966b1b2e289816b8dd042202bc6c9514a0a195697f8020", "797c6eb4b09fe55fb4533d04613022e844a2161049af6ddcc112b449cdf6baa9", "c69f8c23e8b010eb30d1f15428ec99f754d6927ef16f9d99b5c94460498e50cb", "bc25fdc9334fb6d078bd96cd730ceccb140cc99857ff676562a7070d693d2133")	
7	20	2/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9655614449633259	2.2792735042735046	3.1814600475549013	0.07397687161176013	15.462820512820514	17.905057061513887	81	41	14	12	20.969	9b712cac107fe16d7fe06d4d4672e807706246c70b153ce8ec2c61fa2cbaf163	0.9587780608714148	5.394104273504273	6.756853191566475	-0.14117536989632964	12.25598717948718	14.702568002617005	NaN	5000.0	440440.0	0.9587780608714148	5.394104273504273	6.756853191566475	0.036853628530440274	0.16780940688691626	0.1319822000581351	NaN	0.0	76080.0	502.716	("f52874cc9b164bb755db60eb749df95a179509cb28f57cf04bd1e2248805e44b", "00b15f3637f134775556644ae9cfcfd487148677902fd06891457e8f9b62cb16", "c693dc5c8a91f0725a748fcf57fce24838fd1562b01ee3d44be3b8c7afc17ba4", "d677608955445fe33ff37bbe8954ef3656ca87170a0104a54487fb1e5851559c", "330c17d4e2470fbdaafc67756d3a0e89eefca82959715ca662759614d8c017e3")	
1	5	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9585514769520695	2.5435897435897434	3.6396440137750474	0.0585585618289838	14.29871794871795	16.65038756254358	85	43	15	11	9.618	3575f733aa4f57c22c9b1ba24651bc74cf2c46e97451ec76c8ce7a591473c225	0.9492755071797486	5.578050976800976	7.006314728289785	-0.09653943635066134	10.107441025641027	11.527638311724903	NaN	5000.0	438400.0	0.9492755071797486	5.578050976800976	7.006314728289785	0.010816623005433427	0.0796210710552274	0.12283088273616434	NaN	0.0	27400.0	164.607	("f3123c211d84b1d8599ab9603bc4d7d87ade64e934a9c14beda549eb775d1006", "85a927610becb5f3a5f06343a03c07508b9f9aa5efecd3ae06399a18b7e4f49b", "e2922c6e96ece4e18c4801e0e4173f369487d7185e97df3bf840ba891e6bc8b8", "c7e07129a16bca607b2a2123d9c3e78a46ac7b1372f8d0970245d9e36b1986de", "0720b4ca85e441b32ecdb14e50424a55cc3b580a2de77436d11c8e9aa9a372d6")	
2	5	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9526118728934475	2.8532051282051283	3.848270784935492	0.022426935934179198	12.264102564102567	15.410456129513435	89	45	13	13	8.069	2859773aca1c1d8a4572c27bdea56b109b43ee5dfcedc0291a5daa41fd9fe9a0	0.955307670875472	5.639330341880341	6.842694903706807	-0.10456534329354075	10.455776923076922	12.619795270724337	NaN	5000.0	439080.0	0.955307670875472	5.639330341880341	6.842694903706807	0.01080987457706958	0.10018812899408275	0.032255405186142456	NaN	0.0	95720.0	167.146	("479dc4cc97f437673e6497ac9e15a6fb493559faf93c778d17166c70f00f4a61", "df6eb7a66dedac76d3b2beb2a2b3e08a587518dde4135d0303455a1e64b8da5f", "1eef039a343bbcc5c19897531190db84f769716d34b1a1a9fe3ff837d1bdae3c", "3677d4c6d4a9293ea043fc2ae4bbcdd668a3353cbd1e4832d60e257db2078675", "f620c9848f4dd4e8d090e241ac081506fdae47e578098b2cb259c0edc5dfc16b")	
3	5	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9625324820936798	2.4955128205128205	3.462019197387114	-0.03300648140944034	13.273076923076921	16.300996902030256	89	45	13	8	7.79	9747a3cb901e94dc9a72eb5e6cbef1e59aafda802b2971446441e24faa40128b	0.9556758362983683	5.584030341880341	6.906227689987631	-0.03201816043377377	9.568223076923076	11.430341769990411	NaN	5000.0	437800.0	0.9556758362983683	5.584030341880341	6.906227689987631	0.0067089413542796026	0.05465192920775801	0.05234569425057039	NaN	0.0	66200.0	160.795	("2a70a11a7411b77fe80793810ba32a4d5c3c4e0f5cb074e77ccf0a646b89e4cf", "3d3803d998bb0fa7e7567618b6396bd43100bc399694652a7105072a5e470e3f", "778f0384356b4d9faa7a66fcca6a3eaa0224dd1caa857dc5d58c892f48601a33", "52be040458ca669365584c1d02c0340ffe2df95765109a5f5a92bb587bc2912e", "0965a34789337cde5935174d74cb5f400eeca47bb2879920b483d4c89c8155bd")	
4	5	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.948212817233738	3.084401709401709	4.198010314219177	-0.2185702655651066	12.415384615384614	15.325535921528202	87	44	11	8	3.653	61fa698df7ce0a01088a744dd063a8d6fe7387bb691d16d5407f47375fe3c448	0.9514324437239112	6.0401470085470095	7.211166171841988	0.005020070342101046	6.301325641025642	8.530118944306547	NaN	5000.0	439280.0	0.9514324437239112	6.0401470085470095	7.211166171841988	0.01827779875454466	0.07600941934582536	0.13981843194396992	NaN	0.0	90920.0	157.089	("cdd6f1350ba5c63a36cf7fe9d18817c5eb7eb61b09c7d37af26fccbc7bfa6c0f", "c9b9f0d7d9f0262103c5f9188c53fe8d1b3ff45b2205e50c0b9f078a13815137", "3cfaeee5c79ca579074560b5100cbdd45b7cfaa532f11847fb2399b0900e5b02", "7734988b6c3bb6b077b4d74ea21fc132a0bd2959a65d42fa579d3b880ea5c9f0", "8648361e141772e4fcb8800920f430b4cd5e1057479b9cc023a9a75c6f4dbd90")	
5	5	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9592087221156119	2.494230769230769	3.37448951504957	0.3607465596842002	12.618589743589743	16.06763050359324	83	42	16	14	9.194	2c9be3cc356549b74cc5075f63712c0be5b901690555f65643c0459e4a9ecdab	0.9552888452459596	5.300415384615384	6.5928401812966255	0.230273390260923	13.523558974358973	15.301127926814047	NaN	5000.0	441520.0	0.9552888452459596	5.300415384615384	6.5928401812966255	0.026599269861175612	0.1795138928829707	0.17184792917455113	NaN	0.0	36920.0	174.06	("20c187a503eaa6cda92233fd8671b87e923c41ca8450e58fd1e430e2611efc75", "71f0c233fe114763e26dfb160a100872a4c0606eb5e26c86acacd82306920ac6", "a285ff028b042e61627c9b4b743adfe783a0a6f442462ec1d6b9aeaeadd0a15d", "0c395b913a3efb34707a37a49caff48547c84428eb754f1d526df18a03986b7f", "4658636bbceefd21a0a1bdc0cf3f0249b943a73239c9e30c86bd3921bd893cf8")	
6	5	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9540200615383728	2.6679487179487182	3.6310184345159793	-0.026106068732830483	15.068589743589744	18.573584024206895	83	42	14	10	10.133	9358bc3060cdf1965ec44d6ceebfad5dec6e93ddc7fd06280d65cfeb73fb6dba	0.9571900507027532	5.245176495726495	6.600966124458568	0.15619001336481758	12.423674358974358	14.687459989118617	NaN	5000.0	438280.0	0.9571900507027532	5.245176495726495	6.600966124458568	0.03296129586185512	0.17215507812294473	0.1706184408189678	NaN	0.0	110720.0	178.009	("5a49bf036753f90c053a6549167ab10089ebc8885e0b24f971ae15f3726b7b7b", "1d36513baa528e293c3e9f4aafd74a4fb18eee13404c9a79c726ce5da91a1515", "97a29cb266777beda8613d8d6d4fb36a4732065da505a0a85505de3e1b1756e1", "2c561e6f98509d8904a44aa4d957c69e19419cb13a688ebbac45cbf036615b49", "e71dc5376e3c29b631a52156f7ac6dc60a98db0aee1f7c5ecebc882f5a84652c")	
7	5	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9601119882701333	2.4339743589743588	3.4191829383365793	0.03266100161844948	13.800641025641026	17.64089526915899	83	42	10	9	5.922	847892d5236507fb11cca7eab6592d1fadb2b1bb45504e2461483d8684ebe65a	0.9517219279200798	5.25959700854701	6.4644356034922605	-0.2651622877637315	12.773289743589745	15.260435775173192	NaN	5000.0	439400.0	0.9517219279200798	5.25959700854701	6.4644356034922605	0.03102359947543931	0.12143600982906108	0.15462204553691133	NaN	0.0	20000.0	167.98	("98d1d68cb492607164ccabde6422495431e5e34b90f0bb7658eeeda4ae324803", "0601e55161694cfbdbb15e146cbf14ff6f474fb08fe934e388428c5d3b99d4ac", "5561f3ab21bb167001699c117c9bc54b96dbd6ddeb1cd8b90120a2a7354326c9", "34dc3b7270808d1cc486e54673bca1bd38005d55dfb73c044e90b9a1380f98ef", "061bfabb972cce5d28147cd7831857966daaa72b165d121e2a27f1b901cc2150")	
1	20	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9690703630468189	2.1702991452991456	3.152498669824915	0.03676242031605273	13.697435897435895	16.118603548132832	87	44	11	10	125.317	6d32fe5c5257906b89f9cfffee6c2ed1e99bd0060660412ba85efd6be3ecd965	0.9568533881454211	5.5049213675213675	6.91129801034661	-0.20008308128000807	10.219274358974358	12.105218696172608	NaN	5000.0	438520.0	0.9568533881454211	5.5049213675213675	6.91129801034661	0.01567932632702705	0.0608520892998029	0.03695526160761485	NaN	0.0	16120.0	604.177	("360717209bedbe1e10292f3cd5ab118c26006dc29e8db440f5385479822887d9", "9645dc80255e0b4d89cc5b637f085ed1c408efc2cc3187ddfe5322d53b2bff3f", "687a05cb8d344d4da81c07b9d858485ce4a0c0615ca38b5653c6b9419c57b0be", "dd36dadf050c56dab33cc95573b7b77a0dd6c9e8b8d818da6998c10f1cef1282", "4f8d59d247c0a38d5be713234c18ded7a940994444d512106ba2759c8d3252f4")	
2	20	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9498483153985653	2.501923076923077	3.9560891073939457	-0.21578192672126678	14.594871794871796	16.443227894478127	81	41	11	10	28.331	34bac090fab6040168668e98952543287d5de8d376677fe9b3fb76057588784c	0.9642413849444031	5.614871916971918	6.830631042873956	-0.2731702100203156	10.797012820512819	13.076730988427167	NaN	5000.0	438920.0	0.9642413849444031	5.614871916971918	6.830631042873956	0.026264181681923664	0.17137451035502924	0.17722031077036238	NaN	0.0	51520.0	483.219	("c48d5bc8fefc4a94c476a674e2aaa846037ab5c64a528927ae1212aa7dba4feb", "139ad3393ca2b1cfc391e78636b1e42d067aec64f1208b2947c08e06188214ce", "5ef3597cb5900ffa9808a7a4270f30ba4788e924261a34649c144c460476472e", "0b158c46542c22d92f3aaae27f3a7451917c044905e6f7f685c16d6de22b36ba", "151e4146b7fc59bc7c713277479dec92d170da9b2e1a2efe1d517c3f5eb466b3")	
3	20	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9586294777871405	2.552991452991453	3.6342535884689093	0.17795611645357717	11.798717948717947	14.18135965055754	83	42	11	9	11.808	d6b0da230e23bbbe7ca5ed4279252dd204cd4910173ee1481c8697e4f36c5247	0.9613014575732208	5.631546275946276	6.930341690401045	0.09181999503392665	9.29683846153846	11.166630644722055	NaN	5000.0	439080.0	0.9613014575732208	5.631546275946276	6.930341690401045	0.003918279714570245	0.00916714575936894	0.02379553300702212	NaN	0.0	80720.0	512.744	("2cc8e68aca2faf6708e856b4c2d0e7594f6979cab71befcb188fbb5eb24d80f4", "766469b81b3b490230067384dbc55004fac516e1a52379c900d260675125a7b5", "ccb1a5ee22f7459766acd31fa8bd02f3f87f07004caabec304c36229b81e8883", "1f88932909b98c44dde1168c7591bc2308bbc76fcdde13015f85db8347ae8965", "24ee0a8044676bf3bc9ade379046d90d48c32dae4ea6b398035a8d99c08d5522")	
4	20	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9620379076323257	2.3739316239316244	3.606973303235887	-0.051803303637890104	13.749999999999998	16.53618862338097	89	45	11	9	11.06	3257d532169f361da7de165cc528223cfa2b0bfa146f90e2c98f80d51b9b2341	0.9605942433006568	5.889601282051283	7.115412602518728	-0.14454681690573767	6.363658974358974	7.981887506433492	NaN	5000.0	438240.0	0.9605942433006568	5.889601282051283	7.115412602518728	0.0618973985322786	0.08802025161078261	0.1503362217199465	NaN	0.0	35880.0	548.095	("18c347f85e9f40cadde0c8551882224faa89fa20354e3a55e4e41b1f5a926d5d", "280af95b7d16c2fca2298d6d6a4200b858f6d4f05f5865839ded0557b84ed60b", "6b5e09980fa77499ba06026f5928fb29b5b6112d9f357b25273ff071a656738a", "aab4422babff3f785fb86e549533bc35cd52d2a7f9b0ebd4d2c5651a6541cdcb", "442b585b47f43d2a1816802d71da398e84332dea9bfcefd74b267db44e39e58f")	
5	20	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9628531427957828	2.301068376068376	3.2232130807786454	0.1437326007010014	15.219871794871791	18.440977399148274	83	42	9	9	17.009	4a3c9dfee00010b78018b1aafb98592ebadb20935c5204bb24b3b66477814b14	0.9634425147571413	5.182252319902321	6.449359618144226	0.06793505799301933	14.13746153846154	15.726445039602286	NaN	5000.0	438720.0	0.9634425147571413	5.182252319902321	6.449359618144226	0.006257003745445554	0.014665338182117044	0.02854720151783759	NaN	0.0	56720.0	648.258	("8f84b94511fd88ab5a8f937dd069e10b8ca06f0a11dbb3ff7f3cc4b4175eab25", "07457e7f486d4c32309f27a3031b879cb6896d90bdffadfc50fac785166fac7c", "e44d0249981353eab9044dcb80f858932de81c5fb1032eedada13c30718ecc07", "c954484ec602249e5c2a9dac5ff3de96312a157d81726614e41e9cfacd9241b8", "7a1a660dfe05cd2530784c16f0e499d62952dfdd8a8f8cf451c3b395e12ef199")	
6	20	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9677261386524416	2.1739316239316238	3.0527240182538495	0.04134180743793336	15.405128205128204	18.310975294596304	87	44	12	11	13.499	04d09e605b077aa0a23facaabe0848ad30543de7a127c70dac2ff6fd18d09d0e	0.9590669025089174	5.239987118437118	6.549861472760121	-0.2748264752373911	13.1457	15.606583575588761	NaN	5000.0	439040.0	0.9590669025089174	5.239987118437118	6.549861472760121	0.003491126519025149	0.024136773800131437	0.027118681464573142	NaN	0.0	8480.0	606.112	("0b030936afe0fafb9de0a509071a1ab74230d2074e9641bdceb217e6f9626d95", "ad9013c263390c01f239883573758ca0f89e6e6a9e9d96bb049e470544ab3909", "2e4c9b0eec97c35544aaf62b45e9395a55e84d5ea12a6d1162ecc7d7734f4184", "c46e84ffe6ce31fc9b6c1591c375d55df9641b9e20529e623bde552db68d6e86", "1757f0b3c93b0b58fea6e92c5d39db5e35b02e69ad91cd81e245803a2e26a014")	
7	20	4/4	10	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9584226907611063	2.1999999999999997	3.4893305017477703	0.0642977584573842	17.866666666666667	20.628356758697542	83	42	14	12	21.755	498e6988e37dd6900b4df97d5c9017febc083ecd4184978446b59f8ac72fb83d	0.9630228106708634	5.364470268620269	6.65573981552456	0.29853097639822973	11.347071428571429	13.833066994113327	NaN	5000.0	440520.0	0.9630228106708634	5.364470268620269	6.65573981552456	0.0213765623805636	0.09055303066423848	0.06517007363586358	NaN	0.0	28920.0	608.361	("f9fa8c4699dc81a9bcd04c106e3a685cefa075c499cb4922fea8de04af836535", "13f0050f9c51378a224f52dc2d595363dfca22858bdc4f5d3d3850f5f607d373", "2315c185271f150a4184070dd34b1d3d5269579112428d4d719f36dacdda74a3", "f576c959ed6efb25d5b89ec2d89ec98024a888968ed2d2657127b8e4b543b9dd", "b2401845a38020bb7fc65b551522131cfa1a05546e22f4f40f5c624eee1a37da")	
1	5	2/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9646468548636506	2.47051282051282	3.3666127185319654	0.03592125439288975	13.544871794871797	16.98347172888429	89	45	10	10	25.773	ea5dd5f1757dc1d64f2ac97e4a7c2385e78d18b1f69bbd66273b291e2d44ec90	0.9503658553666641	5.66339017094017	7.073652390702172	-0.27200139915970617	10.71309487179487	12.32414908594098	NaN	5000.0	439520.0	0.9503658553666641	5.66339017094017	7.073652390702172	0.05735932721403232	0.3155921539776467	0.29679849655465107	NaN	0.0	52120.0	484.85	("dbcef67f6e18e1d0b68f9083312356f1301bce384624abf6155662891927cccd", "8eb11986057d84f64b430b6b972167e0e64d02e2665fab3168d9408072631a7c", "2f70ca53b762b84f82e40cb18b6c871d29f87190b484e2c7624f7f08dad46781", "bf38018d682efe5fa156d38506bc4002670a204e77e1fa82a69406beba9cf9c3", "cd7f7913bf0393633a5c8aa6c2dea2a25f0701260e05f762138e3be3ae0ab7e9")	
2	5	2/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),[:EEG],nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9545285949128333	2.634401709401709	3.771491124097377	0.07026327046752974	13.624358974358975	17.76408553916399	83	42	16	10	28.019	75cb934c825b7032522a5f24f9dd96fb94e8d248aaa1609cd36d5fb9f99dbe32	0.9546230143712313	5.859564957264958	7.15746367796647	-0.08997494166730849	10.65160769230769	12.863823644468948	NaN	5000.0	436800.0	0.9546230143712313	5.859564957264958	7.15746367796647	0.020444978509863813	0.27468542131821166	0.22031881461744324	NaN	0.0	55200.0	462.783	("05cd79b5ae7b804e88542a5bae2cbd5e070152a589a2779c6f983328e0188492", "9ace4b728f033a06ff2c82ab3cb42524550128ed36827b9a6192cd40806ac39f", "7bd2bb30a6f98928af6d3a44b2034f9959aa62e11730aaab36a2a2b9f3faaf73", "7fba4e0cedbf6a992356709aa57ac96a80e62c582ced93c3563283e167d31501", "d7ab38b9738b9b48e69a75e8f6115d0a624a9a8f40a0a3d912766f79a18b060e")	
